protocol,fold_id,test_environment,fit_trajectories,calibration_trajectories,test_trajectory,covariance_input,method,agaci_aggregation,alpha,target_coverage,n_calibration,n_test,coverage,absolute_coverage_gap,median_log_6d_volume,mean_log_6d_volume,median_log_task_volume_m3,mean_log_task_volume_m3,coverage_per_median_volume,mean_radius,mean_effective_alpha,rolling_coverage_mae_100,longest_miss_streak
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,6088,1591,0.3783783783783784,0.6116216216216216,-8.092370328966062,-8.33328684756105,-0.7590630993956147,-0.8795213586931077,1237.080869718022,9.08299464660281,0.002189877771718974,0.6205428954423591,412
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.05,0.95,6088,1591,0.3488372093023256,0.6011627906976744,-8.092370328966062,-8.548581159071261,-0.7590630993956147,-0.9871685144482139,1140.4981440091399,8.815815191610186,0.005101194217473292,0.6090214477211795,413
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,6088,1591,0.37083595223130106,0.5791640477686989,-8.092370328966062,-8.537859706218157,-0.7590630993956147,-0.9818077880216612,1212.4214503880946,8.826244354839002,0.005643608272096535,0.5930764075067023,413
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.1,0.9,6088,1591,0.32432432432432434,0.5756756756756757,-8.092370328966062,-8.632117005743764,-0.7590630993956147,-1.0289364377844643,1060.355031186876,8.721046091709349,0.007842237586423639,0.5817627345844504,412
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,6088,1591,0.34380892520427403,0.5561910747957259,-8.092370328966062,-8.626184189097964,-0.7590630993956147,-1.0259700294615646,1124.0585311225216,8.728613871340352,0.008554154482196227,0.566005361930295,412
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.2,0.8,6088,1591,0.27906976744186046,0.5209302325581395,-8.092370328966062,-8.72361070280092,-0.7590630993956147,-1.0746832863130433,912.3985152073118,8.627003434531684,0.012323067253299824,0.5240281501340482,413
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,6088,1591,0.28598365807668136,0.5140163419233187,-8.092370328966062,-8.709108561024442,-0.7590630993956147,-1.0674322154248033,935.002982926412,8.644659296573327,0.013328699721410776,0.5208109919571046,412
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.4,0.6,6088,1591,0.2011313639220616,0.3988686360779384,-8.092370328966062,-8.92803314521667,-0.7590630993956147,-1.1768945075209172,657.5845154647293,8.411493838676169,0.024203645505971098,0.4013941018766755,412
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,6088,1591,0.21935889377749843,0.3806411062225016,-8.092370328966062,-8.821872028145652,-0.7590630993956147,-1.123813948985409,717.1781121787203,8.524873960742763,0.020737630843915746,0.3861461126005361,413
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,ACI,none,0.5,0.5,6088,1591,0.16530483972344437,0.33469516027655566,-8.092370328966062,-9.084290259300353,-0.7590630993956147,-1.2550230645627598,540.4522736475743,8.247347735140515,0.034170333123821485,0.3404222520107239,412
cross_environment,cross_environment:MH:OV_MH_04_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_04_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,6088,1591,0.18981772470144564,0.31018227529855436,-8.092370328966062,-8.886250020004123,-0.7590630993956147,-1.1560029449146452,620.5953864698383,8.463841854085716,0.02580783488238063,0.3144571045576407,412
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,ACI,none,0.01,0.99,6088,1806,1.0,0.010000000000000009,-1.2416039509523884,-1.204539069075388,5.3660161533586335,5.337164785842539,3.4611605467050213,45.518161388089794,0.10025000000000024,0.010000000000000455,0
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,6088,1806,1.0,0.010000000000000009,-3.4016828852418364,-2.917645330288772,4.429060063918523,4.480611655235846,30.014568643668586,35.16804289656836,0.28168944564211723,0.010000000000000455,0
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,ACI,none,0.05,0.95,6088,1806,0.9767441860465116,0.02674418604651163,-3.9340279532043,-3.7094639024398677,4.166410204786933,4.084702369160299,49.92378067126462,30.261689726883464,0.34023117386489476,0.0493321616871708,12
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,6088,1806,0.9662236987818383,0.01622369878183838,-5.191611448111159,-5.5943528027208815,3.479306557350828,3.1422579190197926,173.68643030853548,23.099685596083088,0.509809199093249,0.024159343878149053,1
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,ACI,none,0.1,0.9,6088,1806,0.9302325581395349,0.03023255813953485,-4.490250231026929,-4.7663970291239774,3.814559611775824,3.5562358058182437,82.92441825117201,25.52661506095023,0.44789867109634574,0.08623315758640908,14
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,6088,1806,0.9197120708748616,0.019712070874861598,-5.495650895472442,-6.204054233622105,3.2970618509242207,2.8374072035691795,224.06949989238873,20.994621460291867,0.5543330572226552,0.027000585823081628,1
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,ACI,none,0.2,0.8,6088,1806,0.8261351052048727,0.02613510520487261,-5.437257684101715,-6.001903032097191,3.1684085348462823,2.9384828043316364,189.85502049977865,21.322501887757475,0.5427408637873757,0.10052138254247228,17
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,6088,1806,0.8527131782945736,0.05271317829457356,-5.698413285238537,-6.66925076468485,3.100843475442721,2.604808938037808,254.44412065320856,19.656424901013764,0.5843702320522047,0.04920328060925631,2
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,ACI,none,0.4,0.6,6088,1806,0.615171650055371,0.015171650055371022,-5.773555453624162,-6.786460844228343,2.9296381445129187,2.546203898266061,197.8880584169448,19.129395504834353,0.5966057585825029,0.10701816051552439,35
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,6088,1806,0.6500553709856035,0.05005537098560353,-5.975592414472015,-7.01703634553906,2.879339429094416,2.4309161476107026,255.9276227526198,18.711276034264333,0.6076988109548146,0.05367896895137688,7
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,ACI,none,0.5,0.5,6088,1806,0.5099667774086378,0.009966777408637828,-5.919260475750836,-7.025637487089916,2.8703686247032465,2.426615576835275,189.77720484274175,18.616446088420723,0.6095487264673313,0.10248388986526076,40
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,6088,1806,0.5083056478405316,0.00830564784053156,-6.021714444550922,-7.119687750725497,2.8378795843984688,2.379590445017484,209.56670742184966,18.469212049525613,0.6135013053492624,0.05905682483889869,23
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,ACI,none,0.01,0.99,6088,1806,0.4739756367663344,0.5160243632336656,-8.092370328966062,-8.651180427181892,-0.7590630993956147,-1.0384681485035276,1549.62922424099,8.671583074335757,0.0056522148394241335,0.521751611013474,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,6088,1806,0.48006644518272423,0.5099335548172758,-8.092370328966062,-8.722544866384808,-0.7590630993956147,-1.074150368104987,1569.5426838982924,8.587735401944489,0.009738294760564812,0.5167135325131811,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,ACI,none,0.05,0.95,6088,1806,0.4418604651162791,0.5081395348837209,-8.092370328966062,-9.0641037227583,-0.7590630993956147,-1.2449297962917323,1444.6309824115772,8.218746965653402,0.020970099667774106,0.5243702401874634,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,6088,1806,0.45459579180509413,0.4954042081949058,-8.092371612496162,-9.117954432338443,-0.7590637411606638,-1.2718551510818046,1486.2701239116986,8.171633168920852,0.027303003658662776,0.5233684827182191,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,ACI,none,0.1,0.9,6088,1806,0.4130675526024363,0.4869324473975637,-8.092370328966062,-9.171978653099911,-0.7590630993956147,-1.2988672614625372,1350.4946276679655,8.114671920178955,0.02798892580287931,0.507328646748682,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,6088,1806,0.4158361018826135,0.4841638981173865,-8.092370951076289,-9.239461749014627,-0.759063410450727,-1.332608809419897,1359.5470460273243,8.062884230862945,0.03898846007751393,0.5124428822495608,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,ACI,none,0.2,0.8,6088,1806,0.36655592469545956,0.4334440753045405,-8.092370328966062,-9.34811006118177,-0.7590630993956147,-1.3869329655034668,1198.4282084667468,7.9494565185112895,0.043885935769656735,0.4672349150556533,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,6088,1806,0.3643410852713178,0.43565891472868223,-8.092370329070576,-9.367944037329785,-0.7590630994478698,-1.396849953577475,1191.1869505340414,7.947220021457523,0.05224566133766962,0.4728236672524897,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,ACI,none,0.4,0.6,6088,1806,0.2840531561461794,0.3159468438538206,-8.092370328966062,-9.634516230303303,-0.7590630993956147,-1.5301360500642345,928.6913458360137,7.67884680184782,0.07325470653377635,0.3648740480374926,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,6088,1806,0.2912513842746401,0.3087486157253599,-8.092370328966066,-9.539203290931576,-0.7590630993956156,-1.4824795803783706,952.2254345219202,7.791003036941809,0.0721806387051146,0.3587697715289982,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,ACI,none,0.5,0.5,6088,1806,0.24529346622369877,0.25470653377630126,-8.092370328966062,-9.806840803926972,-0.7590630993956147,-1.616298336876068,801.9693298349982,7.509928415268904,0.08908084163898122,0.3064030462800234,489
cross_environment,cross_environment:MH:OV_MH_05_difficult,MH,OV_V1_01_easy|OV_V2_01_easy,OV_V1_02_medium|OV_V1_03_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_MH_05_difficult,empirical_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,6088,1806,0.2502768549280177,0.2497231450719823,-8.092370328966062,-9.608383061689182,-0.7590630993956147,-1.5170694657571742,818.2621604637003,7.730272840133965,0.07902677405098836,0.2876859988283539,489
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,ACI,none,0.01,0.99,7955,2706,0.9371766444937176,0.052823355506282366,-0.9099870130917544,6.508139448788422,4.574495845935217,7.948666662813929,2.328218819117195,3160.209731021068,0.00474837398373983,0.057986191024165454,2
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,7955,2706,0.8407243163340724,0.14927568366592758,-1.1620706284507474,4.172580583145555,4.137071849069563,6.780887229992496,2.687413350084731,2336.1840927548865,0.01379765374270044,0.15558879938626743,1
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,ACI,none,0.05,0.95,7955,2706,0.8211382113821138,0.1288617886178861,-1.4181939959752246,3.4278519958931173,4.040332364440706,6.4085229363662775,3.3910179530207403,2055.9147493282835,0.01699223946784924,0.14449175297276542,5
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,7955,2706,0.8203991130820399,0.12960088691796,-1.4261794422513905,3.271386905991786,4.096150750169595,6.330290391415611,3.415128458884841,1973.5055483114388,0.01629793840180134,0.14818948983505925,19
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,ACI,none,0.1,0.9,7955,2706,0.7653362897265337,0.13466371027346635,-1.6219162044124786,3.88048192432866,3.8612837792900683,6.634837900584047,3.874731062137096,2403.2292962618267,0.025546193643754645,0.15168776371308001,8
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,7955,2706,0.7930524759793053,0.10694752402069474,-1.6082194160889056,2.899244602801058,4.073021846092109,6.144219239820248,3.9604336646622627,1878.0181468078156,0.0198754466423295,0.14364787111622543,25
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,ACI,none,0.2,0.8,7955,2706,0.688839615668884,0.11116038433111608,-1.8694939328204239,3.944546050736711,3.6496083988939088,6.666869963788074,4.467134355824249,2578.4056617780943,0.039444198078344456,0.1332604526275411,42
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,7955,2706,0.7313377679231338,0.06866223207686628,-1.8156529441333404,2.167588058236978,4.015610273041893,5.778390967538209,4.494134405155541,1653.2801407878421,0.023248803800235834,0.16512082853855015,96
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,ACI,none,0.4,0.6,7955,2706,0.5535846267553585,0.04641537324464151,-2.1629909646332344,3.0755173569605962,3.333667142246597,6.2323556169000165,4.8145872505146965,2402.097359271831,0.059287509238728775,0.09414652857690829,56
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.4,0.6,7955,2706,0.5136733185513673,0.08632668144863265,-2.590244146518172,-1.07473584703482,3.507940876070495,4.157229014902309,6.848819926379984,640.9471081108759,0.04768185670726847,0.24777905638665143,121
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,ACI,none,0.5,0.5,7955,2706,0.48410938654841096,0.015890613451589042,-2.409382711951311,2.785036591808675,3.184533517956069,6.087115234324057,5.386728909910781,2390.6954049108213,0.07251847745750185,0.09256233218258542,70
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,openvins_full_6d,AgACI-EWA,exponential_weights,0.5,0.5,7955,2706,0.3736141906873614,0.1263858093126386,-3.004170272425945,-2.7297905602943393,3.060142706221506,3.329701658272549,7.535601698574173,294.6197947459908,0.08118981433802978,0.272788645953203,276
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,ACI,none,0.01,0.99,7955,2706,0.9926090169992609,0.0026090169992608603,-8.61008158149293,-8.360278547810156,-1.4334294244286578,-1.3085279075872716,5446.144193536047,7.58950071552218,0.0969610125646715,0.01098964326812452,1
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.01,0.99,7955,2706,0.999630450849963,0.009630450849963057,-8.616902831692235,-8.483478069403121,-1.4368400495283105,-1.3701276683837535,5522.208855664071,7.428204232816674,0.10598847549818641,0.009616417337936778,1
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,ACI,none,0.05,0.95,7955,2706,0.9512195121951219,0.0012195121951219523,-9.00773268046275,-9.022951449055121,-1.632254973913568,-1.6398643582097536,7767.644621484054,6.751659225959847,0.13358555062823382,0.0246835443037975,1
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.05,0.95,7955,2706,0.9977827050997783,0.04778270509977833,-8.941813196468157,-8.98272444850245,-1.5992952319162717,-1.6197508579334183,7628.095144710098,6.796857926835346,0.1311358221000712,0.04769850402761844,1
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,ACI,none,0.1,0.9,7955,2706,0.8994826311899483,0.0005173688100517104,-9.093711227728928,-9.1374187361749,-1.6752442475466571,-1.697098001769644,8004.632315698857,6.623664809638583,0.1407926829268293,0.024714230916762604,2
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.1,0.9,7955,2706,0.975240206947524,0.07524020694752398,-9.043707551388053,-9.10465795205475,-1.6502424093762196,-1.6807176097095688,8255.509537491838,6.658877192259192,0.13886515564699645,0.07579209819716191,2
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,ACI,none,0.2,0.8,7955,2706,0.795639320029564,0.004360679970436099,-9.127854617996539,-9.178401548832634,-1.6923159426804624,-1.7175894080985101,7326.4422348201,6.579124043164347,0.14325942350332588,0.02545070962792484,6
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,AgACI-EWA,exponential_weights,0.2,0.8,7955,2706,0.877309682187731,0.07730968218773093,-9.11871916397019,-9.173763454941879,-1.687748215667288,-1.7152703611531335,8005.018451372202,6.58354623169162,0.14299596278556803,0.08565784426543956,8
cross_environment,cross_environment:V1:OV_V1_01_easy,V1,OV_MH_01_easy|OV_MH_02_easy|OV_V2_01_easy,OV_MH_03_medium|OV_MH_04_difficult|OV_MH_05_difficult|OV_V2_02_medium|OV_V2_03_difficult,OV_V1_01_easy,empirical_full_6d,ACI,none,0.4,0.6,7955,2706,0.5883222468588323,0.011677753141167702,-9.155716961703208,-9.24280842031194,-1.706247114533797,-1.7497928438381634,5570.480079244852,6.514473075708937,0.14729859571322967,0.027222861526659016,43
